233,0.3839,0.8381
234,0.3845,0.8421
235,0.3870,0.8488
236,0.3912,0.8521
237,0.3925,0.8582
238,0.3943,0.8625
239,0.3980,0.8671
240,0.4004,0.8724
241,0.4028,0.8771
242,0.4047,0.8808
243,0.4089,0.8859
244,0.4096,0.8898
245,0.4138,0.8952
246,0.4157,0.8990
247,0.4181,0.9030
248,0.4218,0.9078
249,0.4242,0.9118
250,0.4285,0.9167
251,0.4303,0.9208
252,0.4309,0.9259
253,0.4334,0.9297
254,0.4358,0.9345
255,0.4407,0.9394
256,0.4450,0.9447
257,0.4450,0.9490
258,0.4480,0.9536
259,0.4504,0.9580
260,0.4529,0.9634
261,0.4578,0.9677
262,0.4608,0.9730
263,0.4627,0.9790
264,0.4645,0.9838
265,0.4706,0.9882
266,0.4688,0.9942
267,0.4724,0.9988
268,0.4749,1.0045
269,0.4785,1.0101
270,0.4828,1.0153
271,0.4846,1.0210
272,0.4877,1.0269
273,0.4913,1.0325
274,0.4944,1.0376
275,0.4974,1.0439
276,0.5005,1.0495
277,0.5017,1.0540
278,0.5048,1.0605
279,0.5090,1.0652
280,0.5115,1.0721
281,0.5151,1.0782
282,0.5176,1.0831
283,0.5188,1.0901
284,0.5255,1.0940
285,0.5261,1.1006
286,0.5286,1.1062
287,0.5335,1.1127
288,0.5359,1.1184
289,0.5383,1.1238
290,0.5426,1.1307
291,0.5457,1.1353
292,0.5487,1.1414
293,0.5505,1.1478
294,0.5542,1.1528
295,0.5585,1.1594
296,0.5621,1.1643
297,0.5652,1.1710
298,0.5676,1.1758
299,0.5689,1.1820
300,0.5756,1.1868
301,0.5762,1.1929
302,0.5811,1.1987
303,0.5835,1.2034
304,0.5866,1.2091
305,0.5908,1.2145
306,0.5957,1.2199
307,0.5969,1.2255
308,0.6000,1.2310
309,0.6055,1.2360
310,0.6067,1.2419
311,0.6116,1.2472
312,0.6146,1.2530
313,0.6165,1.2575
314,0.6226,1.2636
315,0.6262,1.2700
316,0.6281,1.2750
317,0.6317,1.2805
318,0.6366,1.2870
319,0.6397,1.2922
320,0.6433,1.2986
321,0.6452,1.3047
322,0.6482,1.3110
323,0.6543,1.3165
324,0.6604,1.3221
325,0.6610,1.3294
326,0.6665,1.3358
327,0.6671,1.3418
328,0.6702,1.3482
329,0.6775,1.3535
330,0.6830,1.3607
331,0.6842,1.3665
332,0.6873,1.3742
333,0.6921,1.3798
334,0.6946,1.3865
335,0.6989,1.3946
336,0.7025,1.3988
337,0.7080,1.4075
338,0.7105,1.4133
339,0.7153,1.4200
340,0.7184,1.4270
341,0.7221,1.4335
342,0.7282,1.4409
343,0.7300,1.4464
344,0.7343,1.4549
345,0.7398,1.4601
346,0.7428,1.4673
347,0.7459,1.4739
348,0.7514,1.4808
349,0.7544,1.4876
350,0.7605,1.4925
351,0.7654,1.5001
352,0.7672,1.5066
353,0.7733,1.5117
354,0.7745,1.5196
355,0.7794,1.5246
356,0.7843,1.5311
357,0.7886,1.5363
358,0.7910,1.5445
359,0.7959,1.5491
360,0.8032,1.5558
361,0.8063,1.5624
362,0.8112,1.5667
363,0.8142,1.5751
364,0.8179,1.5803
365,0.8228,1.5870
366,0.8258,1.5930
367,0.8319,1.5977
368,0.8374,1.6064
369,0.8399,1.6118
370,0.8460,1.6214
371,0.8496,1.6249
372,0.8539,1.6335
373,0.8588,1.6380
374,0.8637,1.6469
375,0.8655,1.6521
376,0.8722,1.6619
377,0.8753,1.6671
378,0.8826,1.6757
379,0.8875,1.6797
380,0.8905,1.6899
381,0.8954,1.6954
382,0.8972,1.7000
383,0.9033,1.7115
384,0.9082,1.7148
385,0.9131,1.7241
386,0.9180,1.7319
387,0.9235,1.7358
388,0.9296,1.7476
389,0.9314,1.7517
390,0.9375,1.7612
391,0.9406,1.7686
392,0.9473,1.7730
393,0.9509,1.7846
394,0.9558,1.7876
395,0.9601,1.8004
396,0.9662,1.8018
397,0.9705,1.8164
398,0.9778,1.8156
399,0.9796,1.8280
400,0.9845,1.8322
401,0.9894,1.8387
402,0.9967,1.8483
403,0.9998,1.8516
404,1.0059,1.8623
405,1.0101,1.8633
406,1.0132,1.8746
407,1.0187,1.8780
408,1.0217,1.8870
409,1.0266,1.8913
410,1.0333,1.8980
411,1.0382,1.9086
412,1.0449,1.9111
413,1.0486,1.9210
414,1.0541,1.9269
415,1.0590,1.9330
416,1.0645,1.9396
417,1.0681,1.9492
418,1.0718,1.9561
419,1.0779,1.9628
420,1.0834,1.9698
421,1.0877,1.9786
422,1.0932,1.9847
423,1.0986,1.9919
424,1.1023,2.0014
425,1.1072,2.0063
426,1.1109,2.0155
427,1.1170,2.0219
428,1.1273,2.0301
429,1.1292,2.0372
430,1.1322,2.0456
431,1.1377,2.0533
432,1.1432,2.0599
433,1.1475,2.0675
434,1.1518,2.0761
435,1.1597,2.0845
436,1.1621,2.0898
437,1.1688,2.1009
438,1.1743,2.1045
439,1.1768,2.1162
440,1.1853,2.1202
441,1.1896,2.1306
442,1.1945,2.1362
443,1.1975,2.1414
444,1.2036,2.1535
445,1.2103,2.1555
446,1.2128,2.1661
447,1.2201,2.1717
448,1.2238,2.1765
449,1.2293,2.1878
450,1.2341,2.1881
451,1.2378,2.2021
452,1.2464,2.2035
453,1.2519,2.2116
454,1.2543,2.2217
455,1.2610,2.2219
456,1.2659,2.2358
457,1.2708,2.2396
458,1.2763,2.2460
459,1.2805,2.2570
460,1.2866,2.2593
461,1.2921,2.2723
462,1.3007,2.2758
463,1.3043,2.2868
464,1.3074,2.2939
465,1.3141,2.2984
466,1.3178,2.3115
467,1.3251,2.3130
468,1.3300,2.3269
469,1.3336,2.3307
470,1.3397,2.3388
471,1.3428,2.3510
472,1.3507,2.3538
473,1.3587,2.3647
474,1.3617,2.3728
475,1.3660,2.3773
476,1.3709,2.3901
477,1.3770,2.3944
478,1.3812,2.4028
479,1.3874,2.4108
480,1.3916,2.4184
481,1.3989,2.4265
482,1.4063,2.4339
483,1.4069,2.4413
484,1.4136,2.4489
485,1.4203,2.4539
486,1.4276,2.4656
487,1.4301,2.4680
488,1.4398,2.4798
489,1.4411,2.4837
490,1.4466,2.4909
491,1.4527,2.4998
492,1.4582,2.5025
493,1.4667,2.5146
494,1.4661,2.5188
495,1.4752,2.5264
496,1.4795,2.5352
497,1.4844,2.5384
498,1.4905,2.5509
499,1.4948,2.5542
500,1.5003,2.5630
501,1.5070,2.5713
502,1.5094,2.5777
503,1.5180,2.5868
504,1.5229,2.5935
505,1.5283,2.6026
506,1.5344,2.6081
507,1.5412,2.6206
508,1.5442,2.6243
509,1.5521,2.6340
510,1.5540,2.6413
511,1.5619,2.6474
512,1.5674,2.6568
513,1.5723,2.6633
514,1.5772,2.6727
515,1.5827,2.6802
516,1.5894,2.6892
517,1.5949,2.6977
518,1.6016,2.7060
519,1.6046,2.7162
520,1.6114,2.7207
521,1.6162,2.7316
522,1.6242,2.7388
523,1.6266,2.7459
524,1.6327,2.7551
525,1.6400,2.7602
526,1.6455,2.7699
527,1.6529,2.7757
528,1.6577,2.7849
529,1.6632,2.7909
530,1.6663,2.7983
531,1.6724,2.8070
532,1.6785,2.8113
533,1.6852,2.8199
534,1.6895,2.8310
535,1.6950,2.8276
536,1.7005,2.8496
537,1.7047,2.8473
538,1.7108,2.8557
539,1.7182,2.8672
540,1.7200,2.8696
541,1.7285,2.8828
542,1.7346,2.8874
543,1.7401,2.8964
544,1.7481,2.9027
545,1.7493,2.9138
546,1.7584,2.9184
547,1.7633,2.9274
548,1.7694,2.9378
549,1.7755,2.9432
550,1.7810,2.9521
551,1.7859,2.9628
552,1.7939,2.9664
553,1.8006,2.9796
554,1.8048,2.9860
555,1.8079,2.9909
556,1.8140,3.0065
557,1.8207,3.0073
558,1.8268,3.0205
559,1.8305,3.0291
560,1.8378,3.0336
561,1.8427,3.0464
562,1.8463,3.0505
563,1.8543,3.0601
564,1.8592,3.0677
565,1.8640,3.0749
566,1.8720,3.0841
567,1.8781,3.0891
568,1.8824,3.0985
569,1.8872,3.1030
570,1.8946,3.1131
571,1.8994,3.1193
572,1.9080,3.1249
573,1.9117,3.1340
574,1.9159,3.1389
575,1.9226,3.1474
576,1.9294,3.1560
577,1.9348,3.1613
578,1.9422,3.1715
579,1.9477,3.1749
580,1.9507,3.1851
581,1.9580,3.1934
582,1.9629,3.1985
583,1.9696,3.2088
584,1.9757,3.2147
585,1.9800,3.2252
586,1.9879,3.2316
587,1.9916,3.2399
588,1.9977,3.2491
589,2.0038,3.2542
590,2.0093,3.2658
591,2.0166,3.2720
592,2.0215,3.2818
593,2.0282,3.2913
594,2.0325,3.2979
595,2.0374,3.3093
596,2.0453,3.3139
597,2.0526,3.3246
598,2.0551,3.3322
599,2.0624,3.3394
600,2.0673,3.3511
601,2.0746,3.3562
602,2.0801,3.3664
603,2.0856,3.3732
604,2.0911,3.3808
605,2.0990,3.3893
606,2.1033,3.3970
607,2.1094,3.4062
608,2.1155,3.4118
609,2.1210,3.4197
610,2.1271,3.4272
611,2.1332,3.4335
612,2.1387,3.4416
613,2.1424,3.4486
614,2.1503,3.4559
615,2.1558,3.4639
616,2.1613,3.4691
617,2.1686,3.4781
618,2.1741,3.4850
619,2.1790,3.4917
620,2.1863,3.5012
621,2.1906,3.5072
622,2.1967,3.5153
623,2.2016,3.5237
624,2.2101,3.5296
625,2.2156,3.5416
626,2.2193,3.5467
627,2.2266,3.5569
628,2.2321,3.5633
629,2.2370,3.5716
630,2.2449,3.5809
631,2.2492,3.5877
632,2.2559,3.5968
633,2.2602,3.6042
634,2.2657,3.6145
635,2.2718,3.6225
636,2.2785,3.6307
637,2.2852,3.6410
638,2.2919,3.6474
639,2.2980,3.6581
640,2.3005,3.6662
641,2.3078,3.6731
642,2.3163,3.6840
643,2.3200,3.6906
644,2.3255,3.7017
645,2.3328,3.7069
646,2.3383,3.7153
647,2.3456,3.7246
648,2.3499,3.7293
649,2.3566,3.7403
650,2.3639,3.7458
651,2.3688,3.7539
652,2.3737,3.7611
653,2.3804,3.7679
654,2.3883,3.7775
655,2.3908,3.7822
656,2.3969,3.7911
657,2.4030,3.7978
658,2.4085,3.8063
659,2.4158,3.8137
660,2.4219,3.8214
661,2.4280,3.8285
662,2.4341,3.8365
663,2.4390,3.8439
664,2.4445,3.8528
665,2.4530,3.8598
666,2.4567,3.8693
667,2.4640,3.8754
668,2.4677,3.8848
669,2.4775,3.8940
670,2.4817,3.9007
671,2.4878,3.9102
672,2.4939,3.9186
673,2.4994,3.9273
674,2.5055,3.9369
675,2.5122,3.9443
676,2.5183,3.9547
677,2.5238,3.9608
678,2.5287,3.9711
679,2.5354,3.9797
680,2.5422,3.9870
681,2.5483,3.9975
682,2.5537,4.0039
683,2.5574,4.0136
684,2.5684,4.0223
685,2.5733,4.0287
686,2.5776,4.0376
687,2.5837,4.0440
688,2.5904,4.0524
689,2.5953,4.0603
690,2.6014,4.0672
691,2.6062,4.0752
692,2.6142,4.0820
693,2.6184,4.0894
694,2.6264,4.0979
695,2.6319,4.1038
696,2.6368,4.1121
697,2.6429,4.1184
698,2.6490,4.1267
699,2.6563,4.1358
700,2.6624,4.1412
701,2.6661,4.1526
702,2.6740,4.1569
703,2.6789,4.1665
704,2.6850,4.1753
705,2.6905,4.1808
706,2.6960,4.1920
707,2.7027,4.1986
708,2.7094,4.2067
709,2.7149,4.2183
710,2.7222,4.2225
711,2.7271,4.2357
712,2.7344,4.2391
713,2.7381,4.2511
714,2.7454,4.2591
715,2.7509,4.2660
716,2.7594,4.2775
717,2.7643,4.2835
718,2.7716,4.2950
719,2.7759,4.3008
720,2.7796,4.3109
721,2.7881,4.3191
722,2.7924,4.3254
723,2.7991,4.3368
724,2.8034,4.3425
725,2.8101,4.3524
726,2.8186,4.3582
727,2.8235,4.3669
728,2.8296,4.3750
729,2.8370,4.3816
730,2.8418,4.3901
731,2.8473,4.3960
732,2.8547,4.4051
733,2.8614,4.4114
734,2.8650,4.4198
735,2.8736,4.4263
736,2.8785,4.4344
737,2.8833,4.4418
738,2.8894,4.4492
739,2.8943,4.4576
740,2.9029,4.4659
741,2.9078,4.4733
742,2.9169,4.4811
743,2.9200,4.4900
744,2.9273,4.4965
745,2.9334,4.5059
746,2.9389,4.5148
747,2.9444,4.5215
748,2.9517,4.5328
749,2.9578,4.5381
750,2.9627,4.5487
751,2.9688,4.5559
752,2.9743,4.5654
753,2.9810,4.5732
754,2.9859,4.5815
755,2.9926,4.5910
756,2.9981,4.5991
757,3.0048,4.6085
758,3.0121,4.6160
759,3.0188,4.6255
760,3.0249,4.6334
761,3.0280,4.6409
762,3.0359,4.6496
763,3.0414,4.6574
764,3.0457,4.6662
765,3.0542,4.6735
766,3.0591,4.6821
767,3.0665,4.6890
768,3.0726,4.6974
769,3.0780,4.7047
770,3.0823,4.7121
771,3.0890,4.7193
772,3.0964,4.7276
773,3.1031,4.7342
774,3.1067,4.7435
775,3.1147,4.7506
776,3.1189,4.7577
777,3.1250,4.7666
778,3.1324,4.7725
779,3.1391,4.7825
780,3.1440,4.7885
781,3.1482,4.7987
782,3.1562,4.8066
783,3.1617,4.8141
784,3.1678,4.8237
785,3.1739,4.8300
786,3.1781,4.8391
787,3.1867,4.8494
788,3.1922,4.8559
789,3.1971,4.8668
790,3.2050,4.8730
791,3.2093,4.8841
792,3.2178,4.8921
793,3.2215,4.9004
794,3.2300,4.9111
795,3.2349,4.9161
796,3.2410,4.9285
797,3.2465,4.9339
798,3.2532,4.9453
799,3.2593,4.9528
800,3.2667,4.9607
801,3.2715,4.9702
802,3.2776,4.9754
803,3.2850,4.9873
804,3.2886,4.9917
805,3.2941,5.0010
806,3.3008,5.0075
807,3.3069,5.0155
808,3.3149,5.0235
809,3.3210,5.0313
810,3.3271,5.0378
811,3.3301,5.0450
812,3.3375,5.0528
813,3.3436,5.0597
814,3.3478,5.0689
815,3.3545,5.0749
816,3.3606,5.0853
817,3.3680,5.0923
818,3.3747,5.0973
819,3.3802,5.1077
820,3.3845,5.1150
821,3.3918,5.1254
822,3.3960,5.1308
823,3.4015,5.1404
824,3.4101,5.1483
825,3.4180,5.1560
826,3.4211,5.1660
827,3.4272,5.1731
828,3.4333,5.1829
829,3.4394,5.1896
830,3.4455,5.2004
831,3.4522,5.2064
832,3.4577,5.2176
833,3.4626,5.2246
834,3.4699,5.2349
835,3.4760,5.2428
836,3.4809,5.2520
837,3.4870,5.2593
838,3.4949,5.2670
839,3.4998,5.2761
840,3.5053,5.2846
841,3.5108,5.2934
842,3.5181,5.3003
843,3.5248,5.3076
844,3.5303,5.3158
845,3.5370,5.3230
846,3.5438,5.3306
847,3.5499,5.3379
848,3.5541,5.3456
849,3.5602,5.3527
850,3.5663,5.3610
851,3.5718,5.3672
852,3.5785,5.3760
853,3.5853,5.3824
854,3.5901,5.3905
855,3.5975,5.3981
856,3.6036,5.4055
857,3.6078,5.4148
858,3.6146,5.4216
859,3.6225,5.4303
860,3.6286,5.4382
861,3.6329,5.4451
862,3.6390,5.4553
863,3.6445,5.4608
864,3.6518,5.4718
865,3.6573,5.4789
866,3.6628,5.4872
867,3.6689,5.4972
868,3.6756,5.5039
869,3.6829,5.5141
870,3.6866,5.5212
871,3.6939,5.5312
872,3.6988,5.5384
873,3.7049,5.5472
874,3.7110,5.5574
875,3.7171,5.5646
876,3.7232,5.5731
877,3.7299,5.5825
878,3.7360,5.5898
879,3.7415,5.5988
880,3.7494,5.6064
881,3.7537,5.6142
882,3.7592,5.6226
883,3.7653,5.6292
884,3.7708,5.6389
885,3.7794,5.6444
886,3.7842,5.6527
887,3.7903,5.6606
888,3.7958,5.6668
889,3.8044,5.6759
890,3.8105,5.6817
891,3.8166,5.6905
892,3.8215,5.6974
893,3.8276,5.7052
894,3.8337,5.7142
895,3.8398,5.7185
896,3.8447,5.7303
897,3.8502,5.7359
898,3.8581,5.7444
899,3.8630,5.7534
900,3.8672,5.7599
901,3.8746,5.7714
902,3.8813,5.7759
903,3.8862,5.7873
904,3.8947,5.7935
905,3.8990,5.8028
906,3.9063,5.8126
907,3.9130,5.8190
908,3.9191,5.8295
909,3.9240,5.8366
910,3.9307,5.8463
911,3.9350,5.8547
912,3.9411,5.8637
913,3.9509,5.8728
914,3.9545,5.8800
915,3.9606,5.8907
916,3.9655,5.8970
917,3.9728,5.9067
918,3.9783,5.9146
919,3.9838,5.9224
920,3.9893,5.9303
921,3.9960,5.9377
922,4.0034,5.9464
923,4.0082,5.9537
924,4.0156,5.9610
925,4.0211,5.9683
926,4.0272,5.9763
927,4.0327,5.9830
928,4.0394,5.9919
929,4.0455,5.9982
930,4.0522,6.0051
931,4.0571,6.0131
932,4.0620,6.0214
933,4.0687,6.0280
934,4.0748,6.0369
935,4.0815,6.0437
936,4.0876,6.0518
937,4.0931,6.0595
938,4.1010,6.0685
939,4.1053,6.0754
940,4.1096,6.0840
941,4.1169,6.0922
942,4.1236,6.0995
943,4.1285,6.1088
944,4.1346,6.1166
945,4.1425,6.1245
946,4.1456,6.1334
947,4.1529,6.1420
948,4.1596,6.1515
949,4.1651,6.1585
950,4.1712,6.1669
951,4.1785,6.1758
952,4.1810,6.1841
953,4.1895,6.1921
954,4.1950,6.2017
955,4.2017,6.2097
956,4.2078,6.2167
957,4.2127,6.2264
958,4.2206,6.2326
959,4.2249,6.2406
960,4.2310,6.2496
961,4.2377,6.2555
962,4.2426,6.2642
963,4.2493,6.2711
964,4.2560,6.2788
965,4.2621,6.2849
966,4.2676,6.2933
967,4.2737,6.3005
968,4.2786,6.3066
969,4.2872,6.3154
970,4.2914,6.3226
971,4.2982,6.3289
972,4.3037,6.3378
973,4.3091,6.3448
974,4.3153,6.3533
975,4.3207,6.3601
976,4.3293,6.3669
977,4.3336,6.3776
978,4.3391,6.3827
979,4.3452,6.3950
980,4.3525,6.3992
981,4.3580,6.4098
982,4.3653,6.4166
983,4.3696,6.4261
984,4.3769,6.4337
985,4.3812,6.4413
986,4.3885,6.4517
987,4.3952,6.4579
988,4.4007,6.4683
989,4.4086,6.4771
990,4.4117,6.4842
991,4.4196,6.4938
992,4.4257,6.5007
993,4.4306,6.5101
994,4.4355,6.5181
995,4.4428,6.5272
996,4.4508,6.5357
997,4.4544,6.5428
998,4.4605,6.5519
999,4.4678,6.5573
1000,4.4721,6.5663
1001,4.4800,6.5740
1002,4.4837,6.5817
1003,4.4898,6.5895
1004,4.4965,6.5959
1005,4.5020,6.6038
1006,4.5081,6.6111
1007,4.5130,6.6172
1008,4.5203,6.6261
1009,4.5264,6.6316
1010,4.5313,6.6412
1011,4.5374,6.6477
1012,4.5454,6.6550
1013,4.5502,6.6631
1014,4.5557,6.6705
1015,4.5624,6.6798
1016,4.5679,6.6843
1017,4.5740,6.6951
1018,4.5777,6.7026
1019,4.5856,6.7098
1020,4.5911,6.7187
1021,4.5991,6.7259
1022,4.6046,6.7353
1023,4.6101,6.7433
1024,4.6155,6.7529
1025,4.6235,6.7596
1026,4.6284,6.7682
1027,4.6326,6.7766
1028,4.6424,6.7853
1029,4.6461,6.7942
1030,4.6509,6.8038
1031,4.6589,6.8102
1032,4.6625,6.8191
1033,4.6711,6.8282
1034,4.6741,6.8356
1035,4.6796,6.8458
1036,4.6864,6.8515
1037,4.6937,6.8608
1038,4.6998,6.8701
1039,4.7059,6.8764
1040,4.7108,6.8855
1041,4.7169,6.8908
1042,4.7242,6.8986
1043,4.7291,6.9071
1044,4.7352,6.9149
1045,4.7419,6.9231
1046,4.7480,6.9278
1047,4.7535,6.9376
1048,4.7608,6.9420
1049,4.7669,6.9517
1050,4.7712,6.9587
1051,4.7779,6.9659
1052,4.7828,6.9742
1053,4.7907,6.9808
1054,4.7956,6.9890
1055,4.8011,6.9962
1056,4.8078,7.0051
1057,4.8139,7.0131
1058,4.8194,7.0205
1059,4.8243,7.0291
1060,4.8298,7.0365
1061,4.8371,7.0457
1062,4.8420,7.0536
1063,4.8487,7.0639
1064,4.8536,7.0697
1065,4.8597,7.0794
1066,4.8658,7.0871
1067,4.8743,7.0963
1068,4.8780,7.1050
1069,4.8865,7.1124
1070,4.8890,7.1228
1071,4.8957,7.1302
1072,4.9030,7.1383
1073,4.9079,7.1486
1074,4.9146,7.1536
1075,4.9195,7.1654
1076,4.9262,7.1713
1077,4.9317,7.1810
1078,4.9366,7.1872
1079,4.9427,7.1961
1080,4.9488,7.2028
1081,4.9549,7.2119
1082,4.9616,7.2183
1083,4.9671,7.2247
1084,4.9726,7.2337
1085,4.9793,7.2382
1086,4.9842,7.2475
1087,4.9915,7.2523
1088,4.9964,7.2622
1089,5.0043,7.2663
1090,5.0074,7.2765
1091,5.0153,7.2828
1092,5.0184,7.2902
1093,5.0263,7.2982
1094,5.0312,7.3038
1095,5.0385,7.3154
1096,5.0446,7.3199
1097,5.0495,7.3295
1098,5.0538,7.3369
1099,5.0599,7.3445
1100,5.0684,7.3543
1101,5.0721,7.3608
1102,5.0794,7.3711
1103,5.0837,7.3776
1104,5.0904,7.3859
1105,5.0965,7.3968
1106,5.1044,7.4019
1107,5.1081,7.4143
1108,5.1130,7.4206
1109,5.1203,7.4309
1110,5.1270,7.4375
1111,5.1313,7.4459
1112,5.1380,7.4559
1113,5.1429,7.4620
1114,5.1484,7.4735
1115,5.1557,7.4791
1116,5.1624,7.4893
1117,5.1685,7.4962
1118,5.1722,7.5056
1119,5.1795,7.5117
1120,5.1844,7.5200
1121,5.1893,7.5283
1122,5.1978,7.5348
1123,5.2015,7.5429
1124,5.2076,7.5489
1125,5.2137,7.5585
1126,5.2210,7.5633
1127,5.2253,7.5723
1128,5.2314,7.5797
1129,5.2381,7.5846
1130,5.2436,7.5959
1131,5.2485,7.6004
1132,5.2546,7.6092
1133,5.2607,7.6165
1134,5.2680,7.6230
1135,5.2729,7.6332
1136,5.2784,7.6387
1137,5.2839,7.6484
1138,5.2906,7.6540
1139,5.2943,7.6642
1140,5.3040,7.6701
1141,5.3101,7.6796
1142,5.3162,7.6882
1143,5.3187,7.6960
1144,5.3278,7.7045
1145,5.3327,7.7117
1146,5.3364,7.7209
1147,5.3443,7.7292
1148,5.3492,7.7352
1149,5.3565,7.7480
1150,5.3632,7.7530
1151,5.3687,7.7659
1152,5.3748,7.7681
